ANIO,CCDD,CCPP,CCDI,CONGLOMERADO,NSELUA,UA,costo_semilla,costo_abono,costo_fertilizantes,costo_plaguicidas,factor_cost,produccion_kg,venta_kg,area_cosechada_ha,area_sembrada_ha,plantas_cosechadas,venta_valor_soles,precio_chacra_kg,factor_prod,P204_TIPO,P205_TOT,P206_INI_MES,P206_INI_ANIO,P207_FIN_MES,P207_FIN_ANIO,P208,P211_1,P211_2,P211_3,P211_4,P211_5,P211_8,P212,P213,P214,P215,P221_1,P221_2,P222_1,P222_2,P222_3,P222_4,P222_5,P222_6,P222_7,P219_UM,costo_total,costo_por_kg,FACTOR_PRODUCTOR,rendimiento_kg_ha,densidad_plantas_ha,porcentaje_vendido,costo_abono_kg,costo_fertilizantes_kg,costo_plaguicidas_kg,participacion_fertilizantes,participacion_plaguicidas,duracion_cosecha_meses,es_outlier,P209_MES,P209_ANIO,P223_1,P223_2,P223_3,P223_4,P223_5,P223_6,P223A,P223B_1,P223B_2,P223B_3,P223B_4,P223B_5,P223B_6,P223B_7,P223B_8,NSEGM,ID_PROD
2021,13,12,02,07494,00095,13,0.0,12.0,0.0,0.0,104.719230769231,200.0,100.0,0.02,0.0,10,480.0,4.8,104.719230769231,2,1,7,2021,7,2021,4,1,1,0,0,0,0,2,7,,,1,0,0,0,1,0,0,0,0,KILOGRAMO,12.0,0.06,104.719230769231,10000.0,500.0,0.5,0.06,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07495,00005,1,0.0,600.0,400.0,0.0,97.2392857142857,3500.0,3450.0,1.0,0.0,330,6900.0,2.0,97.2392857142857,2,1,4,2021,6,2021,1,1,1,1,0,0,0,2,7,,,1,0,1,1,0,0,0,0,0,KILOGRAMO,1000.0,0.2857142857142857,97.2392857142857,3500.0,330.0,0.9857142857142858,0.17142857142857143,0.11428571428571428,0.0,0.4,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07495,00025,2,0.0,0.0,9000.0,6000.0,97.2392857142857,27000.0,26000.0,11.0,0.0,4900,104000.0,4.0,97.2392857142857,2,1,3,2021,5,2021,1,1,1,1,0,0,0,2,7,,,0,1,1,0,0,0,0,0,0,KILOGRAMO,15000.0,0.5555555555555556,97.2392857142857,2454.5454545454545,445.45454545454544,0.9629629629629629,0.0,0.3333333333333333,0.2222222222222222,0.6,0.4,3,1,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07495,00028,4,0.0,22.0,27.0,0.0,97.2392857142857,120.0,0.0,0.03,0.0,10,0.0,,97.2392857142857,2,1,4,2021,6,2021,3,1,1,1,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,49.0,0.4083333333333333,97.2392857142857,4000.0,333.33333333333337,0.0,0.18333333333333332,0.225,0.0,0.5510204081632653,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07495,00031,5,0.0,0.0,25.0,15.0,97.2392857142857,300.0,240.0,0.025,0.0,8,480.0,2.0,97.2392857142857,2,1,3,2021,6,2021,3,1,1,1,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,CAJAS,40.0,0.13333333333333333,97.2392857142857,12000.0,320.0,0.8,0.0,0.08333333333333333,0.05,0.625,0.375,4,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07495,00050,7,0.0,240.0,1000.0,0.0,97.2392857142857,4000.0,3900.0,2.0,0.0,600,13650.0,3.5,97.2392857142857,2,1,4,2021,6,2021,1,1,1,1,0,0,0,2,7,,,1,0,1,1,0,0,0,0,0,KILOGRAMO,1240.0,0.31,97.2392857142857,2000.0,300.0,0.975,0.06,0.25,0.0,0.8064516129032258,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07495,00058,8,0.0,1750.0,2500.0,1000.0,97.2392857142857,25200.0,24300.0,3.0,0.0,900,48600.0,2.0,97.2392857142857,2,1,4,2021,6,2021,1,1,1,1,0,0,0,2,7,,,1,0,1,1,0,0,0,0,0,JABAS,5250.0,0.20833333333333334,97.2392857142857,8400.0,300.0,0.9642857142857143,0.06944444444444445,0.0992063492063492,0.03968253968253968,0.47619047619047616,0.19047619047619047,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07495,00065,9,0.0,15.0,0.0,0.0,97.2392857142857,200.0,0.0,0.03,0.0,8,0.0,,97.2392857142857,2,1,4,2021,6,2021,3,1,1,1,0,0,0,4,7,,,,,,,,,,,,KILOGRAMO,15.0,0.075,97.2392857142857,6666.666666666667,266.6666666666667,0.0,0.075,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07495,00072,11,0.0,300.0,950.0,1750.0,97.2392857142857,18000.0,17910.0,2.0,0.0,626,36318.0,2.0278,97.2392857142857,2,1,4,2021,6,2021,1,1,1,1,0,0,0,2,7,,,1,0,1,1,0,0,0,0,0,JABAS,3000.0,0.16666666666666666,97.2392857142857,9000.0,313.0,0.995,0.016666666666666666,0.05277777777777778,0.09722222222222222,0.31666666666666665,0.5833333333333334,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07496,00008,2,0.0,600.0,1000.0,500.0,104.719230769231,11000.0,11000.0,0.85,0.0,600,30800.0,2.8,104.719230769231,2,1,2,2021,4,2021,1,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,TONELADA,2100.0,0.19090909090909092,104.719230769231,12941.176470588236,705.8823529411765,1.0,0.05454545454545454,0.09090909090909091,0.045454545454545456,0.47619047619047616,0.23809523809523808,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07496,00009,3,0.0,100.0,0.0,150.0,104.719230769231,2000.0,1200.0,0.15,0.0,25,3000.0,2.5,104.719230769231,2,1,3,2021,6,2021,1,1,1,1,1,1,1,2,7,,,1,0,0,1,0,0,0,0,0,JABAS,250.0,0.125,104.719230769231,13333.333333333334,166.66666666666669,0.6,0.05,0.0,0.075,0.0,0.6,4,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07496,00023,4,0.0,400.0,800.0,800.0,104.719230769231,14000.0,14000.0,1.0,0.0,700,42000.0,3.0,104.719230769231,2,1,2,2021,4,2021,1,1,1,1,1,1,1,2,7,,,1,0,0,1,0,0,0,0,0,TONELADA,2000.0,0.14285714285714285,104.719230769231,14000.0,700.0,1.0,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.4,0.4,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07496,00030,6,0.0,3000.0,5000.0,3750.0,104.719230769231,65000.0,65000.0,5.5,0.0,3500,162500.0,2.5,104.719230769231,2,1,1,2021,4,2021,1,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,TONELADA,11750.0,0.18076923076923077,104.719230769231,11818.181818181818,636.3636363636364,1.0,0.046153846153846156,0.07692307692307693,0.057692307692307696,0.425531914893617,0.3191489361702128,4,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07496,00037,7,0.0,5000.0,8000.0,5000.0,104.719230769231,77000.0,75000.0,7.0,0.0,3900,345000.0,4.5,104.719230769231,2,1,4,2021,7,2021,1,1,1,0,1,0,0,2,6,,,1,0,0,1,0,0,0,0,0,TONELADA,18000.0,0.23376623376623376,104.719230769231,11000.0,557.1428571428571,0.974025974025974,0.06493506493506493,0.1038961038961039,0.06493506493506493,0.4444444444444444,0.2777777777777778,4,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07496,00042,8,0.0,600.0,2000.0,1200.0,104.719230769231,20000.0,20000.0,1.5,0.0,1000,56000.0,2.8,104.719230769231,2,1,1,2021,4,2021,1,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,TONELADA,3800.0,0.19,104.719230769231,13333.333333333334,666.6666666666666,1.0,0.03,0.1,0.06,0.5263157894736842,0.3157894736842105,4,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07496,00043,9,0.0,2000.0,3250.0,2000.0,104.719230769231,36000.0,36000.0,2.98,0.0,2400,43200.0,1.2,104.719230769231,2,1,2,2021,6,2021,1,1,1,1,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,KILOGRAMO,7250.0,0.2013888888888889,104.719230769231,12080.536912751679,805.3691275167786,1.0,0.05555555555555555,0.09027777777777778,0.05555555555555555,0.4482758620689655,0.27586206896551724,5,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07496,00071,13,0.0,2000.0,5000.0,2500.0,104.719230769231,10000.0,10000.0,4.0,0.0,1883,44800.0,4.48,104.719230769231,2,1,2,2021,5,2021,2,1,1,1,1,1,1,2,7,,,1,0,0,1,0,0,0,0,0,TONELADA,9500.0,0.95,104.719230769231,2500.0,470.75,1.0,0.2,0.5,0.25,0.5263157894736842,0.2631578947368421,4,1,,,,,,,,,,,,,,,,,,,
2022,13,01,06,07438,00040,6,0.0,0.0,50.0,0.0,50.7019607843137,120.0,0.0,0.007,0.0,5,0.0,,50.7019607843137,2,1,4,2022,5,2022,3,1,1,1,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,50.0,0.4166666666666667,50.7019607843137,17142.85714285714,714.2857142857142,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,2,0,3,1990,,,,,,,2,,,,,,,,,,
2022,13,01,06,07438,00107,15,0.0,0.0,100.0,80.0,50.7019607843137,1800.0,1200.0,0.14,0.0,7,2400.0,2.0,50.7019607843137,2,1,4,2022,5,2022,1,1,1,1,0,0,0,2,7,,,1,0,0,1,0,0,0,1,0,KILOGRAMO,180.0,0.1,50.7019607843137,12857.142857142855,49.99999999999999,0.6666666666666666,0.0,0.05555555555555555,0.044444444444444446,0.5555555555555556,0.4444444444444444,2,0,2,2010,1,0,0,0,0,0,2,,,,,,,,,,
2022,13,01,06,07444,00017,2,0.0,25.0,0.0,12.0,69.1390374331551,60.0,0.0,0.01,0.0,5,0.0,,69.1390374331551,2,1,7,2022,8,2022,1,1,1,0,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,37.0,0.6166666666666667,69.1390374331551,6000.0,500.0,0.0,0.4166666666666667,0.0,0.2,0.0,0.32432432432432434,2,0,9,2012,,,,,,,1,0,0,0,0,0,0,1,0,,
2022,13,01,07,07458,00059,7,0.0,0.0,17.0,15.0,63.3774509803922,24.0,0.0,0.004,0.0,2,0.0,,63.3774509803922,2,1,3,2022,4,2022,4,1,1,1,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,32.0,1.3333333333333333,63.3774509803922,6000.0,500.0,0.0,0.0,0.7083333333333334,0.625,0.53125,0.46875,2,1,12,2008,,,,,,,1,0,0,0,0,0,0,1,0,,
2022,13,01,08,07431,00007,1,0.0,0.0,134.0,195.0,50.7019607843137,330.0,150.0,0.02,0.0,10,660.0,4.4,50.7019607843137,2,1,12,2021,2,2022,3,1,1,1,1,0,0,2,7,,,1,0,0,0,1,0,0,1,0,CIENTO,329.0,0.996969696969697,50.7019607843137,16500.0,500.0,0.45454545454545453,0.0,0.40606060606060607,0.5909090909090909,0.4072948328267477,0.5927051671732523,3,0,2,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,01,08,07431,00027,6,0.0,0.0,240.0,399.0,50.7019607843137,1175.0,550.0,0.09,0.0,30,1760.0,3.2,50.7019607843137,2,1,5,2022,7,2022,4,1,1,1,1,0,0,2,7,,,0,1,0,1,0,0,0,0,0,CIENTO,639.0,0.5438297872340425,50.7019607843137,13055.555555555557,333.33333333333337,0.46808510638297873,0.0,0.20425531914893616,0.3395744680851064,0.3755868544600939,0.6244131455399061,3,0,1,2015,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
2022,13,01,08,07431,00031,7,0.0,0.0,286.0,120.0,50.7019607843137,1020.0,1000.0,0.06,0.0,30,3000.0,3.0,50.7019607843137,2,1,7,2022,9,2022,1,1,1,1,1,0,0,2,7,,,1,0,0,1,0,0,0,0,0,KILOGRAMO,406.0,0.3980392156862745,50.7019607843137,17000.0,500.0,0.9803921568627451,0.0,0.2803921568627451,0.11764705882352941,0.7044334975369458,0.2955665024630542,3,0,3,2002,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,01,08,07431,00036,9,0.0,0.0,80.0,0.0,50.7019607843137,300.0,275.0,0.016,0.0,8,1100.0,4.0,50.7019607843137,2,1,12,2021,2,2022,3,1,1,1,1,0,0,2,7,,,1,0,0,1,0,0,0,0,0,CIENTO,80.0,0.26666666666666666,50.7019607843137,18750.0,500.0,0.9166666666666666,0.0,0.26666666666666666,0.0,1.0,0.0,3,0,12,2000,1,0,0,0,0,0,2,,,,,,,,,,
2022,13,01,08,07431,00055,11,0.0,300.0,2962.0,0.0,50.7019607843137,10288.0,9600.0,0.64,0.0,320,24000.0,2.5,50.7019607843137,2,1,6,2022,9,2022,1,1,1,1,1,0,0,2,6,,,1,0,0,1,0,0,0,0,0,KILOGRAMO,3262.0,0.31706842923794715,50.7019607843137,16075.0,500.0,0.9331259720062208,0.0291601866251944,0.2879082426127527,0.0,0.9080318822808093,0.0,4,0,2,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,01,08,07431,00060,13,0.0,0.0,130.0,0.0,50.7019607843137,850.0,700.0,0.054,0.0,27,2450.0,3.5,50.7019607843137,2,1,4,2022,8,2022,3,1,1,1,1,0,1,2,7,,,1,0,0,0,1,0,0,0,0,KILOGRAMO,130.0,0.15294117647058825,50.7019607843137,15740.74074074074,500.0,0.8235294117647058,0.0,0.15294117647058825,0.0,1.0,0.0,5,0,5,2000,1,1,0,0,0,0,2,,,,,,,,,,
2022,13,01,08,07431,00068,14,0.0,0.0,230.0,0.0,50.7019607843137,12200.0,11000.0,0.8,0.0,400,16500.0,1.5,50.7019607843137,2,1,6,2022,8,2022,1,1,1,1,1,0,1,2,7,,,1,0,0,1,0,0,0,0,0,TONELADA,230.0,0.018852459016393444,50.7019607843137,15250.0,500.0,0.9016393442622951,0.0,0.018852459016393444,0.0,1.0,0.0,3,0,1,2001,1,0,1,0,0,0,2,,,,,,,,,,
2022,13,01,08,07431,00073,15,0.0,1000.0,236.0,2800.0,50.7019607843137,12850.0,12800.0,0.79,0.0,420,22110.0,1.95,50.7019607843137,2,1,5,2022,8,2022,1,1,1,1,1,0,0,2,7,,,0,1,0,1,0,0,0,0,0,TONELADA,4036.0,0.31408560311284045,50.7019607843137,16265.822784810125,531.6455696202531,0.9961089494163424,0.07782101167315175,0.018365758754863813,0.2178988326848249,0.05847373637264618,0.6937561942517344,4,0,1,1990,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,
2022,13,01,10,07424,00012,1,0.0,1500.0,280.0,120.0,50.7019607843137,5000.0,4000.0,0.4,0.0,400,10000.0,2.5,50.7019607843137,2,1,11,2021,12,2021,1,1,1,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,1900.0,0.38,50.7019607843137,12500.0,1000.0,0.8,0.3,0.056,0.024,0.14736842105263157,0.06315789473684211,2,0,12,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,01,10,07424,00016,2,0.0,100.0,200.0,50.0,50.7019607843137,3600.0,2000.0,0.25,0.0,125,7500.0,3.75,50.7019607843137,2,1,10,2021,12,2021,1,1,0,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,350.0,0.09722222222222222,50.7019607843137,14400.0,500.0,0.5555555555555556,0.027777777777777776,0.05555555555555555,0.013888888888888888,0.5714285714285714,0.14285714285714285,3,0,12,2010,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,,
2022,13,01,10,07424,00085,11,0.0,0.0,0.0,100.0,50.7019607843137,37000.0,30500.0,2.9,0.0,1450,30500.0,1.0,50.7019607843137,2,1,4,2022,5,2022,1,1,0,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,100.0,0.002702702702702703,50.7019607843137,12758.620689655172,500.0,0.8243243243243243,0.0,0.0,0.002702702702702703,0.0,1.0,2,0,12,1990,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,01,10,07424,00096,13,0.0,100.0,0.0,0.0,50.7019607843137,4300.0,3000.0,0.3,0.0,150,7500.0,2.5,50.7019607843137,2,1,11,2021,2,2022,1,1,0,0,1,0,0,1,,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,100.0,0.023255813953488372,50.7019607843137,14333.333333333334,500.0,0.6976744186046512,0.023255813953488372,0.0,0.0,0.0,0.0,4,0,1,1990,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,01,10,07424,00099,14,0.0,1000.0,0.0,0.0,50.7019607843137,6250.0,5000.0,0.5,0.0,250,12500.0,2.5,50.7019607843137,2,1,11,2021,12,2021,1,1,0,0,1,0,0,1,,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,1000.0,0.16,50.7019607843137,12500.0,500.0,0.8,0.16,0.0,0.0,0.0,0.0,2,0,1,1990,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
2022,13,01,10,07424,00107,15,0.0,100.0,0.0,0.0,50.7019607843137,2600.0,1000.0,0.199,0.0,100,2500.0,2.5,50.7019607843137,2,1,11,2021,3,2022,1,1,0,0,1,0,0,1,,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,100.0,0.038461538461538464,50.7019607843137,13065.326633165829,502.51256281407035,0.38461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,5,0,1,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,02,01,07079,00007,1,0.0,0.0,10.0,0.0,50.7019607843137,75.0,50.0,0.008,0.0,4,200.0,4.0,50.7019607843137,2,1,7,2022,8,2022,1,1,1,1,0,0,0,2,7,,,0,1,0,0,0,0,0,1,0,UNIDAD,10.0,0.13333333333333333,50.7019607843137,9375.0,500.0,0.6666666666666666,0.0,0.13333333333333333,0.0,1.0,0.0,2,0,2,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,02,01,07079,00033,2,0.0,0.0,11500.0,3000.0,50.7019607843137,21500.0,21000.0,3.0,0.0,300,25200.0,1.2,50.7019607843137,2,1,6,2022,6,2022,1,1,1,0,1,0,0,2,7,,,1,0,0,1,0,0,0,0,0,TONELADA,14500.0,0.6744186046511628,50.7019607843137,7166.666666666667,100.0,0.9767441860465116,0.0,0.5348837209302325,0.13953488372093023,0.7931034482758621,0.20689655172413793,1,0,1,2010,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
2022,13,02,01,07079,00054,6,0.0,0.0,2000.0,800.0,50.7019607843137,6800.0,6800.0,0.98,0.0,490,13600.0,2.0,50.7019607843137,2,1,5,2022,6,2022,1,1,1,0,1,0,0,2,7,,,1,0,0,1,0,0,0,0,0,TONELADA,2800.0,0.4117647058823529,50.7019607843137,6938.775510204082,500.0,1.0,0.0,0.29411764705882354,0.11764705882352941,0.7142857142857143,0.2857142857142857,2,0,4,2007,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
2022,13,02,01,07079,00069,9,0.0,0.0,15.0,0.0,50.7019607843137,80.0,0.0,0.01,0.0,5,0.0,,50.7019607843137,2,1,5,2022,6,2022,3,1,1,0,1,0,0,2,7,,,,,,,,,,,,UNIDAD,15.0,0.1875,50.7019607843137,8000.0,500.0,0.0,0.0,0.1875,0.0,1.0,0.0,2,0,4,2010,,,,,,,2,,,,,,,,,,
2022,13,02,02,07085,00093,10,0.0,0.0,10.0,8.0,50.7019607843137,50.0,50.0,0.01,0.0,5,300.0,6.0,50.7019607843137,2,1,4,2022,5,2022,3,1,1,0,0,0,0,2,7,,,0,1,0,0,0,0,0,1,0,KILOGRAMO,18.0,0.36,50.7019607843137,5000.0,500.0,1.0,0.0,0.2,0.16,0.5555555555555556,0.4444444444444444,2,0,1,2015,1,0,0,0,0,0,2,,,,,,,,,,
2022,13,02,02,07085,00101,11,0.0,0.0,6.0,5.0,50.7019607843137,50.0,0.0,0.01,0.0,10,0.0,,50.7019607843137,2,1,9,2022,10,2022,3,1,1,0,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,11.0,0.22,50.7019607843137,5000.0,1000.0,0.0,0.0,0.12,0.1,0.5454545454545454,0.45454545454545453,2,0,1,2002,,,,,,,2,,,,,,,,,,
2022,13,02,05,07065,00086,10,0.0,0.0,400.0,100.0,50.7019607843137,3500.0,3500.0,0.7,0.0,96,7000.0,2.0,50.7019607843137,2,1,7,2022,7,2022,2,1,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,500.0,0.14285714285714285,50.7019607843137,5000.0,137.14285714285714,1.0,0.0,0.11428571428571428,0.02857142857142857,0.8,0.2,1,0,3,2015,1,0,0,0,0,0,2,,,,,,,,,,
2022,13,03,02,07971,00063,13,0.0,0.0,0.0,5.0,98.7176470588235,320.0,240.0,0.015,0.0,15,288.0,1.2,98.7176470588235,2,1,1,2022,6,2022,3,1,0,0,0,0,0,3,7,,,0,1,0,0,1,0,0,1,0,CARGA,5.0,0.015625,98.7176470588235,21333.333333333336,1000.0,0.75,0.0,0.0,0.015625,0.0,1.0,6,0,2,2010,1,1,0,0,0,0,2,,,,,,,,,,
2022,13,03,05,07957,00007,2,0.0,12.0,500.0,100.0,98.7176470588235,3156.0,3000.0,0.52,0.0,90,6000.0,2.0,98.7176470588235,2,1,12,2021,1,2022,1,1,1,0,0,0,0,3,7,,,0,1,0,0,1,0,0,0,0,KILOGRAMO,612.0,0.19391634980988592,98.7176470588235,6069.230769230769,173.07692307692307,0.9505703422053232,0.0038022813688212928,0.15842839036755388,0.031685678073510776,0.8169934640522876,0.16339869281045752,2,0,1,2008,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,,
2022,13,04,01,07004,00008,2,0.0,6.0,12.0,4.0,50.7019607843137,40.0,0.0,0.006,0.0,12,0.0,,50.7019607843137,2,1,5,2022,6,2022,4,1,0,0,0,0,0,5,7,,,,,,,,,,,,KILOGRAMO,22.0,0.55,50.7019607843137,6666.666666666667,2000.0,0.0,0.15,0.3,0.1,0.5454545454545454,0.18181818181818182,2,0,3,2015,,,,,,,2,,,,,,,,,,
2022,13,04,01,07010,00085,11,0.0,0.0,20.0,70.0,50.7019607843137,200.0,198.0,0.02,0.0,10,693.0,3.5,50.7019607843137,2,1,5,2022,6,2022,3,1,1,0,1,0,0,5,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,90.0,0.45,50.7019607843137,10000.0,500.0,0.99,0.0,0.1,0.35,0.2222222222222222,0.7777777777777778,2,0,10,2018,1,1,0,0,0,0,2,,,,,,,,,,
2022,13,04,01,07010,00091,13,0.0,500.0,250.0,50.0,50.7019607843137,4040.0,4000.0,1.0,0.0,450,7200.0,1.8,50.7019607843137,2,1,5,2022,6,2022,1,1,1,1,1,0,1,5,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,800.0,0.19801980198019803,50.7019607843137,4040.0,450.0,0.9900990099009901,0.12376237623762376,0.06188118811881188,0.012376237623762377,0.3125,0.0625,2,0,11,1998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,04,02,06990,00071,12,0.0,0.0,15.0,20.0,50.7019607843137,27.0,0.0,0.004,0.0,2,0.0,,50.7019607843137,2,1,3,2022,4,2022,4,1,1,0,1,0,0,4,7,,,,,,,,,,,,CIENTO,35.0,1.2962962962962963,50.7019607843137,6750.0,500.0,0.0,0.0,0.5555555555555556,0.7407407407407407,0.42857142857142855,0.5714285714285714,2,1,1,2000,,,,,,,2,,,,,,,,,,
2022,13,05,03,07522,00131,10,0.0,0.0,1500.0,800.0,98.7176470588235,1440.0,1440.0,0.3,0.0,150,2400.0,1.6667,98.7176470588235,2,1,4,2022,4,2022,1,1,1,0,1,0,0,2,7,,,0,1,0,1,0,0,0,1,0,CIENTO,2300.0,1.5972222222222223,98.7176470588235,4800.0,500.0,1.0,0.0,1.0416666666666667,0.5555555555555556,0.6521739130434783,0.34782608695652173,1,1,12,2019,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,05,04,07574,00001,1,0.0,30.0,0.0,0.0,98.7176470588235,120.0,0.0,0.02,0.0,6,0.0,,98.7176470588235,2,1,7,2022,8,2022,4,1,0,1,1,0,0,2,7,,,,,,,,,,,,KILOGRAMO,30.0,0.25,98.7176470588235,6000.0,300.0,0.0,0.25,0.0,0.0,0.0,0.0,2,0,3,2017,,,,,,,2,,,,,,,,,,
2022,13,05,04,07574,00006,2,0.0,120.0,0.0,0.0,98.7176470588235,400.0,0.0,0.06,0.0,20,0.0,,98.7176470588235,2,1,5,2022,6,2022,3,1,0,1,1,0,0,2,7,,,,,,,,,,,,KILOGRAMO,120.0,0.3,98.7176470588235,6666.666666666667,333.33333333333337,0.0,0.3,0.0,0.0,0.0,0.0,2,0,3,2010,,,,,,,2,,,,,,,,,,
2022,13,06,04,07262,00027,4,0.0,0.0,5.0,0.0,105.768907563025,230.0,165.5,0.032,0.0,31,348.0,2.3333500000000003,105.768907563025,2,1,11,2021,12,2021,4,1,0,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,CIENTO,5.0,0.021739130434782608,105.768907563025,7187.5,968.75,0.7195652173913043,0.0,0.021739130434782608,0.0,1.0,0.0,2,0,1,1980,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,06,04,07262,00047,6,0.0,0.0,400.0,300.0,105.768907563025,900.0,825.0,0.137,0.0,50,3178.0,3.852,105.768907563025,2,1,6,2022,7,2022,4,1,0,0,0,0,0,3,7,,,1,1,1,0,0,0,0,0,0,CIENTO,700.0,0.7777777777777778,105.768907563025,6569.34306569343,364.963503649635,0.9166666666666666,0.0,0.4444444444444444,0.3333333333333333,0.5714285714285714,0.42857142857142855,2,0,9,2001,1,0,0,0,0,0,2,,,,,,,,,,
2022,13,06,04,07262,00061,9,0.0,5.0,0.0,0.0,105.768907563025,80.0,20.0,0.008,0.0,4,40.0,2.0,105.768907563025,2,1,2,2022,4,2022,4,1,1,0,0,0,0,2,4,,,0,1,1,0,0,0,0,0,0,CIENTO,5.0,0.0625,105.768907563025,10000.0,500.0,0.25,0.0625,0.0,0.0,0.0,0.0,3,0,1,1970,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,06,04,07262,00090,13,0.0,5.0,0.0,0.0,105.768907563025,340.0,200.0,0.03,0.0,15,400.0,2.0,105.768907563025,2,1,2,2022,3,2022,4,1,1,0,0,0,0,3,7,,,0,1,1,0,1,0,0,0,0,CIENTO,5.0,0.014705882352941176,105.768907563025,11333.333333333334,500.0,0.5882352941176471,0.014705882352941176,0.0,0.0,0.0,0.0,2,0,1,2002,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
2022,13,06,04,07262,00102,15,0.0,300.0,1200.0,150.0,105.768907563025,5020.0,5000.0,0.8,0.0,400,15000.0,3.0,105.768907563025,2,1,11,2021,3,2022,4,1,1,0,0,0,0,3,2,,,0,1,1,0,0,0,0,0,0,CIENTO,1650.0,0.3286852589641434,105.768907563025,6275.0,500.0,0.9960159362549801,0.05976095617529881,0.23904382470119523,0.029880478087649404,0.7272727272727273,0.09090909090909091,5,0,2,2013,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
