ANIO,region,provincia,distrito,CCDD,CCPP,CCDI,CONGLOMERADO,NSELUA,UA,costo_semilla,costo_abono,costo_fertilizantes,costo_plaguicidas,factor_cost,produccion_kg,venta_kg,area_cosechada_ha,area_sembrada_ha,plantas_cosechadas,venta_valor_soles,precio_chacra_kg,factor_prod,P204_TIPO,P205_TOT,P206_INI_MES,P206_INI_ANIO,P207_FIN_MES,P207_FIN_ANIO,P208,P211_1,P211_2,P211_3,P211_4,P211_5,P211_8,P212,P213,P214,P215,P221_1,P221_2,P222_1,P222_2,P222_3,P222_4,P222_5,P222_6,P222_7,P219_UM,costo_total,costo_por_kg,FACTOR_PRODUCTOR,rendimiento_kg_ha,densidad_plantas_ha,porcentaje_vendido,costo_abono_kg,costo_fertilizantes_kg,costo_plaguicidas_kg,participacion_fertilizantes,participacion_plaguicidas,duracion_cosecha_meses,es_outlier,P209_MES,P209_ANIO,P223_1,P223_2,P223_3,P223_4,P223_5,P223_6,P223A,P223B_1,P223B_2,P223B_3,P223B_4,P223B_5,P223B_6,P223B_7,P223B_8,NSEGM,ID_PROD
2024,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,01,01,06,,,02,0.0,400.0,0.0,150.0,11.77483,3200.0,3125.0,0.4,0.0,100,12825.0,4.047000000000001,11.77483,2,1,1,2024,2,2024,2,1,0,0,1,0,0,2,7,,,0,1,1,0,1,0,0,0,0,JABA,550.0,0.171875,11.77483,8000.0,250.0,0.9765625,0.125,0.0,0.046875,0.0,0.2727272727272727,2,0,6,2021,1,1,0,0,0,0,2,,,,,,,,,19194,02
2024,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,01,01,06,,,03,0.0,1600.0,0.0,150.0,8.501678,2280.0,2250.0,0.55,0.0,70,4850.0,2.1666499999999997,8.501678,2,1,11,2023,1,2024,2,0,1,0,0,0,0,4,7,,,0,1,1,0,1,0,0,0,0,JABA,1750.0,0.7675438596491229,8.501678,4145.454545454545,127.27272727272727,0.9868421052631579,0.7017543859649122,0.0,0.06578947368421052,0.0,0.08571428571428572,3,0,1,2000,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,19194,03
2024,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,01,01,06,,,05,0.0,200.0,0.0,180.0,0.5353197,2470.0,2450.0,0.25,0.0,40,7250.0,2.9107000000000003,0.5353197,2,1,6,2024,7,2024,1,1,0,0,1,0,0,4,7,,,1,0,1,0,0,0,0,0,0,CIENTO,380.0,0.15384615384615385,0.5353197,9880.0,160.0,0.9919028340080972,0.08097165991902834,0.0,0.0728744939271255,0.0,0.47368421052631576,2,0,10,2019,0,1,0,0,0,0,2,,,,,,,,,19194,05
2024,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,01,01,14,,,01,0.0,10.0,0.0,0.0,0.2105624,10.0,0.0,0.002,0.0,1,0.0,,0.2105624,2,1,3,2024,5,2024,4,1,1,0,0,0,1,3,7,,,,,,,,,,,,KILOGRAMO,10.0,1.0,0.2105624,5000.0,500.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,3,2021,,,,,,,2,,,,,,,,,19166,01
2024,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,01,01,15,,,03,0.0,200.0,0.0,0.0,0.8299413,3000.0,2970.0,0.1,0.0,100,5940.0,2.0,0.8299413,2,1,11,2023,12,2023,1,1,0,0,1,0,0,1,,,,0,1,0,1,0,0,0,0,0,CIENTO,200.0,0.06666666666666667,0.8299413,30000.0,1000.0,0.99,0.06666666666666667,0.0,0.0,0.0,0.0,2,0,1,2017,1,0,0,0,0,0,2,,,,,,,,,19163,03
2024,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,01,01,18,,,04,0.0,240.0,0.0,0.0,23.66227,1200.0,900.0,0.05,0.0,25,1800.0,2.0,23.66227,2,1,2,2023,5,2023,2,1,0,0,0,0,0,1,,,,0,1,0,0,1,0,0,1,0,JABA,240.0,0.2,23.66227,24000.0,500.0,0.75,0.2,0.0,0.0,0.0,0.0,4,0,1,2018,1,0,0,0,0,0,2,,,,,,,,,19152,04
2024,AMAZONAS,BAGUA,LA PECA,01,02,06,,,02,0.0,0.0,0.0,15.0,24.6728,62.5,60.0,0.008,0.0,5,360.0,6.0,24.6728,2,1,10,2023,11,2023,3,1,0,0,1,0,0,2,7,,,0,1,0,0,0,0,0,1,0,UNIDAD,15.0,0.24,24.6728,7812.5,625.0,0.96,0.0,0.0,0.24,0.0,1.0,2,0,1,2014,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19111,02
2024,AMAZONAS,LUYA,SAN JERONIMO,01,05,18,,,04,0.0,0.0,0.0,100.0,57.62481,550.0,500.0,0.1,0.0,35,1000.0,2.0,57.62481,2,1,9,2023,11,2023,1,1,0,0,1,0,0,1,,,,1,1,0,1,0,0,0,0,0,KILOGRAMO,100.0,0.18181818181818182,57.62481,5500.0,350.0,0.9090909090909091,0.0,0.0,0.18181818181818182,0.0,1.0,3,0,1,2020,1,0,0,0,0,0,2,,,,,,,,,19021,04
2024,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,01,05,19,,,01,0.0,40.0,0.0,0.0,34.57056,240.0,120.0,0.1,0.0,27,450.0,3.75,34.57056,2,1,10,2023,12,2023,3,1,0,0,1,0,0,1,,,,0,1,0,0,1,0,0,0,0,CIENTO,40.0,0.16666666666666666,34.57056,2400.0,270.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,3,0,3,2010,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,19015,01
2024,ANCASH,HUARAZ,COCHABAMBA,02,01,02,,,01,0.0,120.0,160.0,30.0,8.925323,130.0,90.0,0.08,0.0,100,180.0,2.0,8.925323,2,1,7,2023,8,2023,1,1,1,0,0,0,1,2,7,,,1,0,0,0,1,0,0,0,0,KILOGRAMO,310.0,2.3846153846153846,8.925323,1625.0,1250.0,0.6923076923076923,0.9230769230769231,1.2307692307692308,0.23076923076923078,0.5161290322580645,0.0967741935483871,2,1,4,2021,1,0,0,0,0,0,2,,,,,,,,,18868,01
2024,ANCASH,HUARAZ,COCHABAMBA,02,01,02,,,02,0.0,200.0,500.0,600.0,6.878228,3900.0,3680.0,2.035,0.0,1210,9350.0,2.6321666666666665,6.878228,2,1,10,2023,12,2023,3,0,0,0,0,0,1,2,7,,,0,1,1,1,0,0,0,0,0,JABA,1300.0,0.3333333333333333,6.878228,1916.4619164619164,594.5945945945946,0.9435897435897436,0.05128205128205128,0.1282051282051282,0.15384615384615385,0.38461538461538464,0.46153846153846156,3,0,1,2020,0,1,0,0,1,0,2,1,0,1,0,0,0,1,0,18868,02
2024,ANCASH,HUARAZ,COCHABAMBA,02,01,02,,,01,0.0,300.0,250.0,250.0,4.993533,6000.0,5660.0,0.483,0.0,200,28725.0,5.075,4.993533,2,1,6,2023,8,2023,1,1,0,0,0,0,1,2,7,,,1,0,1,1,0,0,0,0,0,JABA,800.0,0.13333333333333333,4.993533,12422.360248447205,414.0786749482402,0.9433333333333334,0.05,0.041666666666666664,0.041666666666666664,0.3125,0.3125,3,0,1,2019,0,1,0,0,1,0,2,,,,,,,,,18869,01
2024,ANCASH,HUARAZ,COCHABAMBA,02,01,02,,,02,0.0,400.0,300.0,300.0,6.534791,7000.0,6760.0,0.5700000000000001,0.0,350,31702.0,4.7025,6.534791,2,1,6,2023,8,2023,2,1,0,0,0,0,1,2,2,,,1,0,1,1,0,0,0,0,0,JABA,1000.0,0.14285714285714285,6.534791,12280.701754385964,614.0350877192982,0.9657142857142857,0.05714285714285714,0.04285714285714286,0.04285714285714286,0.3,0.3,3,0,1,2010,0,0,0,0,1,0,2,,,,,,,,,18869,02
2024,ANCASH,HUARAZ,COCHABAMBA,02,01,02,,,04,0.0,0.0,300.0,300.0,2.414923,3900.0,3650.0,1.2,0.0,730,16683.0,4.725,2.414923,2,1,6,2023,8,2023,2,0,1,0,0,0,1,2,7,,,0,1,1,1,0,0,0,0,0,JABA,600.0,0.15384615384615385,2.414923,3250.0,608.3333333333334,0.9358974358974359,0.0,0.07692307692307693,0.07692307692307693,0.5,0.5,3,0,2,2014,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,18869,04
2024,ANCASH,HUARAZ,COCHABAMBA,02,01,02,,,05,0.0,120.0,200.0,100.0,3.966655,3900.0,2850.0,0.35,0.0,140,14009.0,4.85665,3.966655,2,1,10,2023,12,2023,1,1,1,0,0,0,1,2,7,,,1,0,1,1,0,0,0,0,0,JABA,420.0,0.1076923076923077,3.966655,11142.857142857143,400.0,0.7307692307692307,0.03076923076923077,0.05128205128205128,0.02564102564102564,0.47619047619047616,0.23809523809523808,3,0,1,2016,0,0,0,0,0,1,2,,,,,,,,,18869,05
2024,ANCASH,HUARAZ,COCHABAMBA,02,01,02,,,06,0.0,120.0,300.0,70.0,2.717498,1860.0,1050.0,0.46599999999999997,0.0,212,3150.0,3.0,2.717498,2,1,9,2023,11,2023,2,0,1,0,0,0,1,2,7,,,1,0,0,1,0,0,0,0,0,JABA,490.0,0.26344086021505375,2.717498,3991.416309012876,454.9356223175966,0.5645161290322581,0.06451612903225806,0.16129032258064516,0.03763440860215054,0.6122448979591837,0.14285714285714285,3,0,3,2022,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,18869,06
2024,ANCASH,HUARAZ,COCHABAMBA,02,01,02,,,07,0.0,700.0,800.0,800.0,1.800742,2400.0,1200.0,0.25,0.0,100,3800.0,3.1667,1.800742,2,1,12,2023,2,2024,1,1,1,0,0,0,1,2,7,,,1,0,1,0,0,0,0,0,0,CAJA,2300.0,0.9583333333333334,1.800742,9600.0,400.0,0.5,0.2916666666666667,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.34782608695652173,3,0,5,2014,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,18869,07
2024,ANCASH,HUARAZ,COCHABAMBA,02,01,02,,,08,0.0,900.0,600.0,800.0,6.587455,11400.0,10300.0,1.7,0.0,530,44870.0,4.407500000000001,6.587455,2,1,9,2023,11,2023,1,0,1,0,0,0,1,2,7,,,1,0,1,0,0,0,0,0,0,JABA,2300.0,0.20175438596491227,6.587455,6705.882352941177,311.7647058823529,0.9035087719298246,0.07894736842105263,0.05263157894736842,0.07017543859649122,0.2608695652173913,0.34782608695652173,3,0,5,2019,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,18869,08
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,01,0.0,240.0,0.0,80.0,4.24638,1135.0,635.0,0.295,0.0,184,1965.0,3.1333333333333333,4.24638,2,1,3,2024,5,2024,2,1,1,0,0,0,0,2,7,,,0,1,1,0,1,0,0,1,0,KILOGRAMO,320.0,0.28193832599118945,4.24638,3847.4576271186443,623.728813559322,0.5594713656387665,0.21145374449339208,0.0,0.07048458149779736,0.0,0.25,3,0,5,2014,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,18864,01
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,02,0.0,300.0,0.0,150.0,10.61271,750.0,510.0,0.168,0.0,85,2550.0,5.0,10.61271,2,1,10,2023,11,2023,1,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABA,450.0,0.6,10.61271,4464.285714285714,505.9523809523809,0.68,0.4,0.0,0.2,0.0,0.3333333333333333,2,0,4,2005,0,0,1,0,0,0,2,,,,,,,,,18864,02
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,03,0.0,200.0,360.0,450.0,17.69389,2610.0,2160.0,0.543,0.0,320,8090.0,3.944433333333334,17.69389,2,1,9,2023,11,2023,1,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABA,1010.0,0.38697318007662834,17.69389,4806.629834254143,589.318600368324,0.8275862068965517,0.07662835249042145,0.13793103448275862,0.1724137931034483,0.3564356435643564,0.44554455445544555,3,0,3,2020,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,18864,03
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,04,0.0,900.0,600.0,450.0,1.478819,860.0,800.0,0.15,0.0,180,4000.0,5.0,1.478819,2,1,9,2023,10,2023,2,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABA,1950.0,2.2674418604651163,1.478819,5733.333333333334,1200.0,0.9302325581395349,1.0465116279069768,0.6976744186046512,0.5232558139534884,0.3076923076923077,0.23076923076923078,2,1,3,2019,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,18864,04
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,05,0.0,360.0,230.0,300.0,4.689004,720.0,720.0,0.2,0.0,80,1440.0,2.0,4.689004,2,1,5,2024,6,2024,1,1,1,0,0,0,0,3,2,,,1,0,0,1,0,0,0,0,0,JABA,890.0,1.2361111111111112,4.689004,3600.0,400.0,1.0,0.5,0.3194444444444444,0.4166666666666667,0.25842696629213485,0.33707865168539325,2,0,3,2020,0,1,0,0,1,0,2,,,,,,,,,18864,05
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,07,0.0,900.0,620.0,500.0,6.461165,2420.0,2400.0,0.753,0.0,503,9600.0,4.0,6.461165,2,1,10,2023,11,2023,3,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,KILOGRAMO,2020.0,0.8347107438016529,6.461165,3213.811420982736,667.9946879150067,0.9917355371900827,0.371900826446281,0.256198347107438,0.2066115702479339,0.3069306930693069,0.24752475247524752,2,0,2,2020,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,18864,07
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,08,0.0,900.0,500.0,400.0,2.204271,3458.0,3422.0,0.681,0.0,617,15098.0,4.166666666666667,2.204271,2,1,10,2023,11,2023,3,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABA,1800.0,0.5205320994794679,2.204271,5077.826725403817,906.0205580029368,0.9895893580104106,0.26026604973973394,0.14459224985540775,0.1156737998843262,0.2777777777777778,0.2222222222222222,2,0,2,2020,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,18864,08
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,09,0.0,0.0,320.0,200.0,15.5736,340.0,330.0,0.262,0.0,155,1470.0,4.25,15.5736,2,1,10,2023,11,2023,3,1,1,0,0,0,0,2,7,,,0,1,0,0,0,0,0,1,0,KILOGRAMO,520.0,1.5294117647058822,15.5736,1297.709923664122,591.6030534351145,0.9705882352941176,0.0,0.9411764705882353,0.5882352941176471,0.6153846153846154,0.38461538461538464,2,0,4,2014,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,18864,09
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,01,0.0,500.0,800.0,300.0,3.624816,6750.0,6750.0,2.4,0.0,960,17767.0,2.603,3.624816,2,1,7,2023,9,2023,1,1,0,0,0,0,1,2,4,,,0,1,0,1,0,0,0,0,0,TONELADA,1600.0,0.23703703703703705,3.624816,2812.5,400.0,1.0,0.07407407407407407,0.11851851851851852,0.044444444444444446,0.5,0.1875,3,0,6,2014,0,0,0,0,1,0,2,,,,,,,,,18865,01
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,01,0.0,180.0,350.0,800.0,9.692094,30000.0,29000.0,1.29,0.0,1000,72500.0,2.5,9.692094,2,1,9,2023,1,2024,1,1,0,0,1,0,0,2,2,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,1330.0,0.044333333333333336,9.692094,23255.81395348837,775.1937984496124,0.9666666666666667,0.006,0.011666666666666667,0.02666666666666667,0.2631578947368421,0.6015037593984962,5,0,1,2010,0,1,0,0,0,0,2,,,,,,,,,18866,01
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,02,0.0,900.0,500.0,220.0,0.1367462,8000.0,7850.0,1.225,0.0,400,18650.0,2.5,0.1367462,2,1,9,2023,1,2024,1,1,0,1,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,1620.0,0.2025,0.1367462,6530.612244897959,326.53061224489795,0.98125,0.1125,0.0625,0.0275,0.30864197530864196,0.13580246913580246,5,0,1,2018,1,0,0,0,0,0,2,,,,,,,,,18866,02
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,03,0.0,180.0,220.0,350.0,2.588373,540.0,540.0,0.218,0.0,27,1080.0,2.0,2.588373,2,1,9,2023,1,2024,1,0,1,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,750.0,1.3888888888888888,2.588373,2477.064220183486,123.85321100917432,1.0,0.3333333333333333,0.4074074074074074,0.6481481481481481,0.29333333333333333,0.4666666666666667,5,0,2,2017,0,1,0,0,0,0,2,,,,,,,,,18866,03
2024,ANCASH,HUARAZ,COLCABAMBA,02,01,03,,,04,0.0,300.0,280.0,250.0,27.07107,2600.0,2600.0,0.33,0.0,130,5200.0,2.0,27.07107,2,1,9,2023,1,2024,1,0,1,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,830.0,0.3192307692307692,27.07107,7878.787878787878,393.93939393939394,1.0,0.11538461538461539,0.1076923076923077,0.09615384615384616,0.3373493975903614,0.30120481927710846,5,0,1,2018,0,1,0,0,0,0,2,,,,,,,,,18866,04
2024,ANCASH,HUARAZ,INDEPENDENCIA,02,01,05,,,10,0.0,100.0,0.0,0.0,6.597521,2100.0,1200.0,0.175,0.0,70,3600.0,3.0,6.597521,2,1,7,2023,9,2023,1,1,0,0,0,0,1,2,7,,,1,1,0,0,1,0,0,1,0,KILOGRAMO,100.0,0.047619047619047616,6.597521,12000.0,400.0,0.5714285714285714,0.047619047619047616,0.0,0.0,0.0,0.0,3,0,10,2016,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,18846,10
2024,ANCASH,HUARAZ,INDEPENDENCIA,02,01,05,,,01,0.0,32.0,0.0,0.0,50.72952,30.0,20.0,0.007,0.0,70,60.0,3.0,50.72952,2,1,5,2024,6,2024,3,1,1,0,0,0,0,5,7,,,0,1,0,0,1,0,0,0,0,JABA,32.0,1.0666666666666667,50.72952,4285.714285714285,10000.0,0.6666666666666666,1.0666666666666667,0.0,0.0,0.0,0.0,2,0,10,2021,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,18857,01
2024,ANCASH,HUARAZ,INDEPENDENCIA,02,01,05,,,06,0.0,270.0,150.0,0.0,1879.501,5800.0,5500.0,0.569,0.0,130,24800.0,4.666666666666667,1879.501,2,1,7,2024,9,2024,3,0,1,0,0,0,0,5,7,,,0,1,0,1,0,0,0,0,0,JABA,420.0,0.07241379310344828,1879.501,10193.321616871706,228.47100175746925,0.9482758620689655,0.04655172413793104,0.02586206896551724,0.0,0.35714285714285715,0.0,3,0,11,2014,0,1,0,0,1,0,2,,,,,,,,,18857,06
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,04,0.0,600.0,530.0,800.0,91.52083,6750.0,6700.0,0.75,0.0,290,16750.0,2.5,91.52083,2,1,6,2023,8,2023,1,0,1,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,1930.0,0.2859259259259259,91.52083,9000.0,386.6666666666667,0.9925925925925926,0.08888888888888889,0.07851851851851852,0.11851851851851852,0.27461139896373055,0.41450777202072536,3,0,1,2018,0,1,0,0,0,0,2,,,,,,,,,18828,04
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,01,0.0,0.0,0.0,250.0,6.552962,250.0,175.0,0.25,0.0,50,1225.0,7.0,6.552962,2,1,6,2023,7,2023,3,1,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,CAJA,250.0,1.0,6.552962,1000.0,200.0,0.7,0.0,0.0,1.0,0.0,1.0,2,0,2,2016,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,18829,01
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,08,0.0,90.0,200.0,100.0,3.374035,400.0,200.0,0.05,0.0,30,400.0,2.0,3.374035,2,1,4,2024,6,2024,1,1,0,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,JABA,390.0,0.975,3.374035,8000.0,600.0,0.5,0.225,0.5,0.25,0.5128205128205128,0.2564102564102564,3,0,1,2019,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,18829,08
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,09,0.0,101.0,358.0,150.0,31.53802,1100.0,900.0,0.25,0.0,210,900.0,1.0,31.53802,2,1,5,2024,5,2024,3,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABA,609.0,0.5536363636363636,31.53802,4400.0,840.0,0.8181818181818182,0.09181818181818181,0.32545454545454544,0.13636363636363635,0.5878489326765188,0.24630541871921183,1,0,2,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18829,09
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,11,0.0,500.0,600.0,600.0,2.956915,3600.0,3000.0,0.25,0.0,150,7995.0,2.665,2.956915,2,1,2,2024,5,2024,1,1,0,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,JABA,1700.0,0.4722222222222222,2.956915,14400.0,600.0,0.8333333333333334,0.1388888888888889,0.16666666666666666,0.16666666666666666,0.35294117647058826,0.35294117647058826,4,0,1,2014,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,18829,11
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,01,0.0,0.0,150.0,150.0,35.16125,260.0,200.0,0.065,0.0,50,500.0,2.5,35.16125,2,1,1,2024,2,2024,3,0,1,0,0,0,0,2,7,,,0,1,0,0,1,0,0,0,0,JABA,300.0,1.1538461538461537,35.16125,4000.0,769.2307692307692,0.7692307692307693,0.0,0.5769230769230769,0.5769230769230769,0.5,0.5,2,0,3,2019,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18830,01
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,02,0.0,0.0,140.0,125.0,80.10306,300.0,200.0,0.05,0.0,50,300.0,1.5,80.10306,2,1,4,2024,6,2024,3,0,1,0,0,0,0,2,7,,,0,1,0,0,1,0,0,0,0,JABA,265.0,0.8833333333333333,80.10306,6000.0,1000.0,0.6666666666666666,0.0,0.4666666666666667,0.4166666666666667,0.5283018867924528,0.4716981132075472,3,0,10,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18830,02
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,03,0.0,120.0,225.0,210.0,66.26524,1220.0,1200.0,0.096,0.0,60,3450.0,2.875,66.26524,2,1,11,2023,1,2024,3,0,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,CAJA,555.0,0.45491803278688525,66.26524,12708.333333333334,625.0,0.9836065573770492,0.09836065573770492,0.18442622950819673,0.1721311475409836,0.40540540540540543,0.3783783783783784,3,0,1,2019,1,1,0,0,0,0,2,,,,,,,,,18830,03
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,04,0.0,30.0,150.0,300.0,45.94164,1050.0,1050.0,0.09,0.0,100,3920.0,3.7333,45.94164,2,1,1,2024,3,2024,3,0,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,CAJON,480.0,0.45714285714285713,45.94164,11666.666666666668,1111.111111111111,1.0,0.02857142857142857,0.14285714285714285,0.2857142857142857,0.3125,0.625,3,0,4,2017,0,1,0,0,0,0,2,,,,,,,,,18830,04
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,06,0.0,80.0,360.0,200.0,27.79283,3130.0,2980.0,0.51,0.0,330,10470.0,3.75,27.79283,2,1,3,2024,4,2024,3,0,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,1,0,CAJA,640.0,0.20447284345047922,27.79283,6137.254901960784,647.0588235294117,0.952076677316294,0.025559105431309903,0.11501597444089456,0.06389776357827476,0.5625,0.3125,2,0,2,2000,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,18830,06
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,01,0.0,25.0,70.0,85.0,37.07809,150.0,145.0,0.06,0.0,40,1088.0,7.5,37.07809,2,1,10,2023,12,2023,3,1,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,180.0,1.2,37.07809,2500.0,666.6666666666667,0.9666666666666667,0.16666666666666666,0.4666666666666667,0.5666666666666667,0.3888888888888889,0.4722222222222222,3,0,1,2019,1,0,0,0,0,0,2,,,,,,,,,18831,01
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,05,0.0,0.0,500.0,500.0,8.005117,3500.0,3050.0,1.6,0.0,650,7800.0,2.7,8.005117,2,1,11,2023,2,2024,1,1,0,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,JABA,1000.0,0.2857142857142857,8.005117,2187.5,406.25,0.8714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,4,0,3,2020,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,18831,05
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,01,0.0,40.0,72.0,60.0,8.50855,160.0,160.0,0.0216,0.0,18,320.0,2.0,8.50855,2,1,2,2024,2,2024,3,0,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,JABA,172.0,1.075,8.50855,7407.407407407407,833.3333333333333,1.0,0.25,0.45,0.375,0.4186046511627907,0.3488372093023256,1,0,1,2017,1,0,0,0,0,0,2,,,,,,,,,18832,01
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,02,0.0,90.0,210.0,250.0,281.1003,2000.0,2000.0,0.115,0.0,100,6400.0,3.2,281.1003,2,1,1,2024,1,2024,3,0,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,JABA,550.0,0.275,281.1003,17391.304347826088,869.5652173913043,1.0,0.045,0.105,0.125,0.38181818181818183,0.45454545454545453,1,0,1,2012,1,0,0,0,0,0,2,,,,,,,,,18832,02
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,03,0.0,0.0,8.0,10.0,37.34255,10.0,0.0,0.003,0.0,3,0.0,,37.34255,2,1,5,2024,5,2024,3,0,1,0,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,18.0,1.8,37.34255,3333.3333333333335,1000.0,0.0,0.0,0.8,1.0,0.4444444444444444,0.5555555555555556,1,0,1,2000,,,,,,,1,0,0,0,0,0,0,1,0,18832,03
2024,ANCASH,HUARAZ,PARIACOTO,02,01,10,,,05,0.0,0.0,560.0,500.0,179.5636,4000.0,4000.0,0.27,0.0,200,8800.0,2.2,179.5636,2,1,4,2024,4,2024,3,0,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,JABA,1060.0,0.265,179.5636,14814.814814814814,740.7407407407406,1.0,0.0,0.14,0.125,0.5283018867924528,0.4716981132075472,1,0,1,1988,0,0,0,0,0,1,2,,,,,,,,,18832,05
2024,ANCASH,HUARAZ,PIRA,02,01,11,,,03,0.0,150.0,120.0,220.0,0.7111635,800.0,790.0,0.1,0.0,40,1580.0,2.0,0.7111635,2,1,9,2023,1,2024,1,0,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,490.0,0.6125,0.7111635,8000.0,400.0,0.9875,0.1875,0.15,0.275,0.24489795918367346,0.4489795918367347,5,0,1,2016,0,1,0,0,0,0,2,,,,,,,,,18825,03
