fecha,fecha_objetivo,fecha_futura,destino,temporada,precio_fob_por_kilogramo,semana_iso,log_volumen_exportado,precio_lag_1,precio_prom_movil_4,target_fob_6_semanas
2016-07-11,2016-08-22,2016-08-22,SPAIN,Invierno,1.875489569323908,28,14.400058651015875,1.8228483857160327,1.8382447973527256,2.450061160201946
2016-07-11,2016-08-22,2016-08-22,UNITED KINGDOM,Invierno,2.0518222786240625,28,13.668917083722398,2.1192474583814307,1.9981797230523366,2.3155834731624525
2016-07-11,2016-08-22,2016-08-22,UNITED STATES,Invierno,2.232455623113168,28,14.704900280534108,2.3906434976663173,2.4632637016951255,2.741847000759301
2016-07-18,2016-08-29,2016-08-29,CHILE,Invierno,1.48181426106958,29,12.536242923601202,1.4535612545770242,1.586153068146019,0.9
2016-07-18,2016-08-29,2016-08-29,CHINA,Invierno,2.6490291676142825,29,11.854420779073772,2.422554488842761,2.327414250223648,2.590625
2016-07-18,2016-08-29,2016-08-29,COSTA RICA,Invierno,2.3222610722610724,29,11.085352775198356,1.994505977496484,2.087707409847457,2.165706769055745
2016-07-18,2016-08-29,2016-08-29,HONG KONG,Invierno,2.562071788201258,29,12.091553652087436,2.487406457871397,2.3181745869352506,1.0
2016-07-18,2016-08-29,2016-08-22,JAPAN,Invierno,2.1843884698275864,29,11.215071837196952,2.305130717042929,2.2221407540176656,1.8470833333333332
2016-07-18,2016-08-29,2016-08-29,NETHERLANDS,Invierno,2.222505117712962,29,14.624932971350358,2.2424886705405047,2.23940943106871,2.5402056708172824
2016-07-18,2016-08-29,2016-08-29,SPAIN,Invierno,2.075014974645981,29,14.087230155288163,1.875489569323908,1.8493734180893269,2.3700062812466487
2016-07-18,2016-08-29,2016-08-29,UNITED KINGDOM,Invierno,2.0996015321669623,29,13.644400714364005,2.0518222786240625,2.0362431703455854,2.492994427844626
2016-07-18,2016-08-29,2016-08-29,UNITED STATES,Invierno,2.15442860194537,29,14.542633470781787,2.232455623113168,2.4208396327172896,3.020573262505533
2016-07-25,2016-09-05,2016-08-29,CHILE,Invierno,1.5228779018252705,30,11.633912252019053,1.48181426106958,1.5272493383260906,0.9
2016-07-25,2016-09-05,2016-08-29,CHINA,Invierno,2.787226119145814,30,12.100239796118098,2.6490291676142825,2.433212310038076,2.590625
2016-07-25,2016-09-05,2016-09-05,COSTA RICA,Invierno,2.321515657084189,30,11.44577018978282,2.3222610722610724,2.218272677912725,2.4000186011904763
2016-07-25,2016-09-05,2016-08-29,HONG KONG,Invierno,1.8864100469675311,30,11.268979536776724,2.562071788201258,2.3555778588754333,1.0
2016-07-25,2016-09-05,2016-08-22,JAPAN,Invierno,2.201487585616438,30,11.445085500059582,2.1843884698275864,2.2434797003149294,1.8470833333333332
2016-07-25,2016-09-05,2016-09-05,NETHERLANDS,Invierno,2.2679286249064137,30,14.692728181790978,2.222505117712962,2.2490077078755504,2.5125550434899657
2016-07-25,2016-09-05,2016-09-05,SPAIN,Invierno,1.9407249502332329,30,14.338682847000072,2.075014974645981,1.9104365995663772,2.5127728204365125
2016-07-25,2016-09-05,2016-09-05,UNITED KINGDOM,Invierno,2.2808106106803727,30,13.730302281683816,2.0996015321669623,2.0943253436749334,2.56670243204578
2016-07-25,2016-09-05,2016-09-05,UNITED STATES,Invierno,2.319117878082751,30,14.455745766363318,2.15442860194537,2.304855936106985,2.2105110336817653
2016-08-01,2016-09-12,2016-09-19,CHILE,Invierno,1.2471963438214098,31,10.94889243537189,1.5228779018252705,1.4993683288317514,0.08
2016-08-01,2016-09-12,2016-08-29,CHINA,Invierno,2.707267252604167,31,11.718971686369219,2.787226119145814,2.5262808001375006,2.590625
2016-08-01,2016-09-12,2016-09-12,COSTA RICA,Invierno,1.726663213627993,31,11.149153971411193,2.321515657084189,2.212583376291718,2.4003750673078708
2016-08-01,2016-09-12,2016-08-29,HONG KONG,Invierno,2.590647054261562,31,11.256315612072857,1.8864100469675311,2.208429595879952,1.0
2016-08-01,2016-09-12,2016-09-12,NETHERLANDS,Invierno,2.3944199365712904,31,14.131042935171637,2.2679286249064137,2.2510276564973166,2.5076784414323847
2016-08-01,2016-09-12,2016-09-12,SPAIN,Invierno,2.135707246505727,31,13.658153576775398,1.9407249502332329,1.9285194699797887,2.417750817733262
2016-08-01,2016-09-12,2016-09-05,UNITED KINGDOM,Invierno,2.435915068020814,31,13.143014664095075,2.2808106106803727,2.137870469963207,2.56670243204578
2016-08-01,2016-09-12,2016-09-12,UNITED STATES,Invierno,2.347387396349447,31,14.035847775203985,2.319117878082751,2.2741614002019013,1.7928994082840235
2016-08-08,2016-09-19,2016-09-19,CHILE,Invierno,1.256477412550536,32,10.94889243537189,1.2471963438214098,1.4263624403233213,0.08
2016-08-08,2016-09-19,2016-09-12,COSTA RICA,Invierno,2.187544770773639,32,11.112582217710067,1.726663213627993,2.0912364801174346,2.4003750673078708
2016-08-08,2016-09-19,2016-09-19,NETHERLANDS,Invierno,2.38918871787059,32,14.551382880909172,2.3944199365712904,2.2818355874327927,1.8690659571488588
2016-08-08,2016-09-19,2016-09-19,SPAIN,Invierno,2.0837912275665995,32,13.973007347602493,2.135707246505727,2.006734185177212,2.0304377996467324
2016-08-08,2016-09-19,2016-09-05,UNITED KINGDOM,Invierno,2.404586237959238,32,13.568987063382217,2.435915068020814,2.2170373723730528,2.56670243204578
2016-08-08,2016-09-19,2016-09-12,UNITED STATES,Invierno,2.6730613953134448,32,13.760206071597114,2.347387396349447,2.2633473748726836,1.7928994082840235
2016-08-15,2016-09-26,2016-09-19,CHILE,Invierno,1.3618009478672986,33,10.650199196425806,1.256477412550536,1.3770914798166989,0.08
2016-08-15,2016-09-26,2016-09-12,COSTA RICA,Invierno,2.226517903476907,33,11.392372346173733,2.187544770773639,2.1394961784367235,2.4003750673078708
2016-08-15,2016-09-26,2016-09-26,NETHERLANDS,Invierno,2.4858602735331345,33,14.350931423726616,2.38918871787059,2.318510599265314,1.3216437370740042
2016-08-15,2016-09-26,2016-09-19,SPAIN,Invierno,2.2532020883548607,33,13.563288289149396,2.0837912275665995,2.0588095997378852,2.0304377996467324
2016-08-15,2016-09-26,2016-09-12,UNITED STATES,Invierno,2.924365230336614,33,13.425569820803753,2.6730613953134448,2.373498817922753,1.7928994082840235
2016-08-22,2016-10-03,2016-09-19,CHILE,Invierno,1.3680568720379147,34,10.650199196425806,1.3618009478672986,1.3470881515161286,0.08
2016-08-22,2016-10-03,2016-09-26,NETHERLANDS,Invierno,2.536201477303839,34,14.391439418386009,2.4858602735331345,2.384349388220357,1.3216437370740042
2016-08-22,2016-10-03,2016-10-03,SPAIN,Invierno,2.450061160201946,34,13.649405204931078,2.2532020883548607,2.1033563781651052,2.147031710914454
2016-08-29,2016-10-10,2016-09-26,NETHERLANDS,Invierno,2.5402056708172824,35,13.820890062448784,2.536201477303839,2.4514176013197133,1.3216437370740042
2016-08-29,2016-10-10,2016-10-03,SPAIN,Invierno,2.3700062812466487,35,12.878105989534676,2.450061160201946,2.2306904306572832,2.147031710914454
2016-09-05,2016-10-17,2016-10-24,NETHERLANDS,Invierno,2.5125550434899657,36,13.343990579642151,2.5402056708172824,2.4878640348812113,1.4360055180870632
2016-09-05,2016-10-17,2016-10-03,SPAIN,Invierno,2.5127728204365125,36,12.940042620610054,2.3700062812466487,2.2892651893425136,2.147031710914454
2016-09-12,2016-10-24,2016-10-24,NETHERLANDS,Invierno,2.5076784414323847,37,12.349207155270804,2.5125550434899657,2.5187056162860553,1.4360055180870632
2016-09-19,2016-10-31,2016-10-24,NETHERLANDS,Invierno,1.8690659571488588,38,11.35852642096981,2.5076784414323847,2.5241601582608677,1.4360055180870632
2016-09-26,2016-11-07,2016-10-24,NETHERLANDS,Primavera,1.3216437370740042,39,10.00978263135373,1.8690659571488588,2.357376278222123,1.4360055180870632
2016-10-24,2016-12-05,2016-12-19,NETHERLANDS,Primavera,1.4360055180870632,43,9.476466781462246,1.3216437370740042,2.052735794786303,2.2759469696969696
2016-12-12,2017-01-23,2017-01-23,SPAIN,Primavera,1.9166666666666667,50,7.878912912297133,2.147031710914454,2.27699828718274,1.6843354430379749
2016-12-19,2017-01-30,2017-01-30,NETHERLANDS,Primavera,2.2759469696969696,51,9.958023085184141,1.4360055180870632,1.7835984134355776,2.022725347539225
2016-12-26,2017-02-06,2017-02-06,NETHERLANDS,Verano,1.8934365781710916,52,9.984929281123371,2.2759469696969696,1.725665545501724,1.841800342263764
2017-01-02,2017-02-13,2017-02-13,NETHERLANDS,Verano,2.207265359969845,1,10.65605863433599,1.8934365781710916,1.7317582007572823,2.038080113926482
2017-01-09,2017-02-20,2017-02-20,NETHERLANDS,Verano,2.0849004424778763,2,9.984929281123371,2.207265359969845,1.9531636064812423,1.9062946021835048
2017-01-16,2017-02-27,2017-02-27,NETHERLANDS,Verano,1.947461229446936,3,11.357826001857088,2.0849004424778763,2.115387337578946,2.202813431497647
2017-01-16,2017-02-27,2017-02-27,SPAIN,Verano,1.8304728546409808,3,10.036312445648633,1.9166666666666667,2.1279717487402787,2.211164494881811
2017-01-23,2017-03-06,2017-03-06,NETHERLANDS,Verano,1.92347891004106,4,12.370539925759383,1.947461229446936,2.0332659025164372,2.0865056756014786
2017-01-23,2017-03-06,2017-03-06,RUSSIAN FEDERATION,Verano,1.6875,4,10.651146592342338,2.3099905303030304,1.8396944818952234,1.8166666666666669
2017-01-23,2017-03-06,2017-03-06,SPAIN,Verano,1.6843354430379749,4,11.013254067546377,1.8304728546409808,1.9811522579672083,2.151636197705412
2017-01-30,2017-03-13,2017-03-13,NETHERLANDS,Verano,2.022725347539225,5,12.266673737658023,1.92347891004106,2.040776485483929,2.180106142124877
2017-01-30,2017-03-13,2017-03-13,RUSSIAN FEDERATION,Verano,1.7324810606060606,5,9.958023085184141,1.6875,1.8115694818952235,1.9025
2017-01-30,2017-03-13,2017-03-13,SPAIN,Verano,1.792383081155433,5,10.46015614461037,1.6843354430379749,1.894626668815019,2.2767026071836933
2017-01-30,2017-03-13,2017-03-13,UNITED KINGDOM,Verano,1.467182145681399,5,10.03289168974739,2.56670243204578,2.4185680366501163,2.624644886363636
2017-02-06,2017-03-20,2017-03-20,NETHERLANDS,Verano,1.841800342263764,6,12.748920055318901,2.022725347539225,1.9946414823762744,2.289639909781886
2017-02-06,2017-03-20,2017-03-20,RUSSIAN FEDERATION,Verano,2.0,6,9.958023085184141,1.7324810606060606,1.7949856750770417,1.75
2017-02-06,2017-03-20,2017-03-20,SPAIN,Verano,2.434987314885834,6,11.347413826488735,1.792383081155433,1.8059645113752638,2.2848412775748272
2017-02-06,2017-03-20,2017-03-20,UNITED KINGDOM,Verano,2.8582878823808398,6,10.649488059999875,1.467182145681399,2.2106156196835642,2.333411853387356
2017-02-06,2017-03-20,2017-03-20,UNITED STATES,Verano,1.0,6,1.0986122886681098,1.7928994082840235,2.441457676307656,3.5
2017-02-13,2017-03-27,2017-03-27,NETHERLANDS,Verano,2.038080113926482,7,12.964405793838893,1.841800342263764,1.9338664573227462,2.321803844384092
2017-02-13,2017-03-27,2017-03-27,RUSSIAN FEDERATION,Verano,1.81875,7,10.651146592342338,2.0,1.9324928977272728,1.823429220287661
2017-02-13,2017-03-27,2017-03-27,SPAIN,Verano,2.27113241070161,7,12.356439031082576,2.434987314885834,1.9355446734300557,2.2459407392812967
2017-02-13,2017-03-27,2017-03-27,UNITED KINGDOM,Verano,2.819531102287767,7,11.569126198158195,2.8582878823808398,2.346291721988161,2.497380312823526
2017-02-20,2017-04-03,2017-04-03,NETHERLANDS,Verano,1.9062946021835048,8,13.374190785199854,2.038080113926482,1.9565211784426326,2.20049524229259
2017-02-20,2017-04-03,2017-04-03,RUSSIAN FEDERATION,Verano,1.84375,8,11.344281935991242,1.81875,1.809682765151515,1.911931818181818
2017-02-20,2017-04-03,2017-04-03,SPAIN,Verano,2.1133416821626,8,11.971027297992245,2.27113241070161,2.0457095624452126,2.225400450487191
2017-02-20,2017-04-03,2017-04-03,UNITED KINGDOM,Verano,1.5351919156103182,8,10.024066675494513,2.819531102287767,2.4279258905989463,2.388210812069385
2017-02-27,2017-04-10,2017-04-10,NETHERLANDS,Verano,2.202813431497647,9,13.553619681431032,1.9062946021835048,1.952225101478244,2.086097876560411
2017-02-27,2017-04-10,2017-04-10,RUSSIAN FEDERATION,Verano,1.83125,9,10.651146592342338,1.84375,1.848745265151515,1.75
2017-02-27,2017-04-10,2017-04-10,SPAIN,Verano,2.211164494881811,9,12.544574962999292,2.1133416821626,2.1529611222263694,2.1699417311748705
2017-02-27,2017-04-10,2017-04-10,UNITED KINGDOM,Verano,1.5345588398341352,9,10.716593178609457,1.5351919156103182,2.1700482614900807,1.8240267571208464
2017-03-06,2017-04-17,2017-04-17,NETHERLANDS,Verano,2.0865056756014786,10,13.820853260278845,2.202813431497647,1.9972471224678494,2.2110968255171635
2017-03-06,2017-04-17,2017-04-17,RUSSIAN FEDERATION,Verano,1.8166666666666669,10,11.056603809192042,1.83125,1.8734375,1.5852272727272727
2017-03-06,2017-04-17,2017-04-17,SPAIN,Verano,2.151636197705412,10,12.528623426810341,2.211164494881811,2.2576564756579636,1.9428773830131227
2017-03-06,2017-04-17,2017-04-17,UNITED KINGDOM,Verano,1.9148590021691971,10,11.34834558965243,1.5345588398341352,2.186892435028265,2.022925696424855
2017-03-13,2017-04-24,2017-05-01,ISRAEL,Verano,2.0,11,0.6931471805599453,1.9496423700668228,1.9496423700668228,3.6666666666666665
2017-03-13,2017-04-24,2017-04-24,NETHERLANDS,Verano,2.180106142124877,11,14.044983635497248,2.0865056756014786,2.058423455802278,2.0813592660148403
2017-03-13,2017-04-24,2017-04-24,RUSSIAN FEDERATION,Verano,1.9025,11,11.567423119906431,1.8166666666666669,1.8276041666666667,1.6978219696969696
2017-03-13,2017-04-24,2017-04-24,SPAIN,Verano,2.2767026071836933,11,12.955819889637105,2.151636197705412,2.186818696362858,2.110275614882588
2017-03-13,2017-04-24,2017-04-24,UNITED KINGDOM,Verano,2.624644886363636,11,10.651146592342338,1.9148590021691971,1.9510352149753545,2.508518710122435
2017-03-20,2017-05-01,2017-05-01,NETHERLANDS,Verano,2.289639909781886,12,13.732603836248435,2.180106142124877,2.093929962851877,2.082050169708412
2017-03-20,2017-05-01,2017-05-01,RUSSIAN FEDERATION,Verano,1.75,12,9.958023085184141,1.9025,1.8485416666666667,1.17704802259887
2017-03-20,2017-05-01,2017-05-01,SPAIN,Verano,2.2848412775748272,12,13.128067080321006,2.2767026071836933,2.1882112454833793,1.9800104392430755
2017-03-20,2017-05-01,2017-05-01,UNITED KINGDOM,Verano,2.333411853387356,12,12.360881680023004,2.624644886363636,1.9023136609943216,2.2902765608501268
2017-03-20,2017-05-01,2017-05-01,UNITED STATES,Verano,3.5,12,1.0986122886681098,1.0,2.0059959261178304,2.847347233559221
2017-03-27,2017-05-08,2017-05-08,BELGIUM,Otoño,2.292682926829268,13,9.98271454298743,1.875776397515528,2.2660081457112677,3.1410653162657662
2017-03-27,2017-05-08,2017-05-08,CANADA,Otoño,0.6,13,1.791759469228055,1.8324372340922903,1.588316234020845,2.535550536727392
2017-03-27,2017-05-08,2017-05-08,CHINA,Otoño,3.2394765739385067,13,9.992276515350188,2.590625,2.5428911595796677,3.486231728820263
2017-03-27,2017-05-08,2017-05-08,COSTA RICA,Otoño,3.004166666666667,13,11.143613870965876,2.4003750673078708,2.304245418499152,2.788094591592407
2017-03-27,2017-05-08,2017-05-08,FRANCE,Otoño,1.609375,13,8.302265794873367,0.4242424242424242,1.4357717803030303,2.3163214990138066
2017-03-27,2017-05-08,2017-05-22,ITALY,Otoño,1.225577731092437,13,10.036662631688545,2.699248120300752,2.29522660576065,1.65
2017-03-27,2017-05-08,2017-05-08,NETHERLANDS,Otoño,2.321803844384092,13,14.404209029266786,2.289639909781886,2.1897662897514723,2.1715213570853087
2017-03-27,2017-05-08,2017-05-08,RUSSIAN FEDERATION,Otoño,1.823429220287661,13,11.34503921597253,1.75,1.8251041666666667,1.2677951388888888
2017-03-27,2017-05-08,2017-05-08,SPAIN,Otoño,2.2459407392812967,13,13.725138266697007,2.2848412775748272,2.2310861443364356,1.8623631586895253
2017-03-27,2017-05-08,2017-05-08,UNITED KINGDOM,Otoño,2.497380312823526,13,12.563442847720864,2.333411853387356,2.101868645438581,2.244283385996071
2017-03-27,2017-05-08,2017-05-08,UNITED STATES,Otoño,3.487310663055472,13,9.900432891806899,3.5,2.1258526104914472,2.697815105309848
2017-04-03,2017-05-15,2017-05-15,BELGIUM,Otoño,2.3902439024390243,14,9.98271454298743,2.292682926829268,2.2027246941516525,3.1193392724573124
2017-04-03,2017-05-15,2017-05-15,CANADA,Otoño,1.0,14,1.3862943611198906,0.6,1.3539114162514096,2.061083496739477
2017-04-03,2017-05-15,2017-05-15,CHILE,Otoño,1.0,14,10.677961231741842,1.0,0.8370142180094786,1.542104595033575
2017-04-03,2017-05-15,2017-05-15,CHINA,Otoño,3.128357977858636,14,11.54575077103465,3.2394765739385067,2.6305207197309612,3.731100940988113
2017-04-03,2017-05-15,2017-05-15,COSTA RICA,Otoño,2.220879120879121,14,11.377804237799664,3.004166666666667,2.4925667760551895,2.6
2017-04-03,2017-05-15,2017-05-08,GERMANY,Otoño,0.4,14,2.3978952727983707,0.6875,0.5504464285714286,0.5
2017-04-03,2017-05-15,2017-05-15,HONG KONG,Otoño,4.435367193121993,14,10.181270792808661,1.0,2.3455546254960318,3.3488300462976333
2017-04-03,2017-05-15,2017-05-22,ITALY,Otoño,1.2256493506493509,14,8.9082888855571,1.225577731092437,2.0308663215526273,1.65
2017-04-03,2017-05-15,2017-05-15,NETHERLANDS,Otoño,2.20049524229259,14,14.965593541950126,2.321803844384092,2.2195138929730835,2.135420471655248
2017-04-03,2017-05-15,2017-05-15,PANAMA,Otoño,1.835,14,10.016860879703811,1.2263992537313433,1.7106908886995984,2.2954576769393285
2017-04-03,2017-05-15,2017-05-15,RUSSIAN FEDERATION,Otoño,1.911931818181818,14,10.651146592342338,1.823429220287661,1.8231489717385818,1.5625
2017-04-03,2017-05-15,2017-05-15,SPAIN,Otoño,2.225400450487191,14,14.176290664182217,2.2459407392812967,2.2397802054363076,1.7847409920216066
2017-04-03,2017-05-15,2017-05-15,UNITED KINGDOM,Otoño,2.388210812069385,14,13.535660402493454,2.497380312823526,2.3425740136859288,2.3553511440704824
2017-04-03,2017-05-15,2017-05-15,UNITED STATES,Otoño,3.116153033573692,14,9.988471876441125,3.487310663055472,2.445052517834874,2.4154659211768204
2017-04-10,2017-05-22,2017-05-15,BELGIUM,Otoño,2.941365918348016,15,10.650862467799168,2.3902439024390243,2.2136284997709055,3.1193392724573124
2017-04-10,2017-05-22,2017-05-22,CHILE,Otoño,1.063076051997175,15,12.051276757600927,1.0,0.745,1.5774866068547089
2017-04-10,2017-05-22,2017-05-22,CHINA,Otoño,3.401388888888889,15,11.349947606651318,3.128357977858636,2.8654789977977706,3.193860362786327
2017-04-10,2017-05-22,2017-05-22,COSTA RICA,Otoño,2.9828473413379077,15,11.848833256608053,2.220879120879121,2.5063598640110336,2.680023345309964
2017-04-10,2017-05-22,2017-05-08,GERMANY,Otoño,0.8779761904761905,15,6.511745329644728,0.4,0.5254464285714286,0.5
2017-04-10,2017-05-22,2017-05-22,NETHERLANDS,Otoño,2.086097876560411,15,15.430883821302615,2.20049524229259,2.2480112846458615,2.328453208909235
2017-04-10,2017-05-22,2017-05-22,RUSSIAN FEDERATION,Otoño,1.75,15,11.056603809192042,1.911931818181818,1.8469652596173698,1.103828828828829
2017-04-10,2017-05-22,2017-05-22,SPAIN,Otoño,2.1699417311748705,15,14.26820270443512,2.225400450487191,2.258221268631752,1.9914108094392289
2017-04-10,2017-05-22,2017-05-22,UNITED KINGDOM,Otoño,1.8240267571208464,15,13.807213230148491,2.388210812069385,2.4609119661609755,2.2735334650025165
2017-04-10,2017-05-22,2017-05-22,UNITED STATES,Otoño,2.510120152838093,15,11.084723829888194,3.116153033573692,2.775865924157291,2.4649298662265258
2017-04-17,2017-05-29,2017-05-29,ARGENTINA,Otoño,1.6636363636363636,16,8.38958706681109,1.9496423700668228,1.9496423700668228,2.150010146103896
2017-04-17,2017-05-29,2017-05-29,BELGIUM,Otoño,3.0954885792815845,16,9.957170489452313,2.941365918348016,2.3750172862829593,3.1166990381058084
2017-04-17,2017-05-29,2017-05-29,CHILE,Otoño,1.0,16,10.778977123006351,1.063076051997175,0.7857690129992938,1.6752773375594294
2017-04-17,2017-05-29,2017-05-29,CHINA,Otoño,3.0517559840089064,16,11.277772589530288,3.401388888888889,3.089962110171508,3.011842101348155
2017-04-17,2017-05-29,2017-05-29,COSTA RICA,Otoño,3.0104712041884816,16,12.119212166245822,2.9828473413379077,2.6520670490478917,2.0677979115479115
2017-04-17,2017-05-29,2017-06-12,GERMANY,Otoño,3.125,16,9.958023085184141,0.8779761904761905,0.6199404761904762,3.035748106060606
2017-04-17,2017-05-29,2017-05-29,NETHERLANDS,Otoño,2.2110968255171635,16,15.16399634838822,2.086097876560411,2.224509218254745,2.4062004682271305
2017-04-17,2017-05-29,2017-05-22,RUSSIAN FEDERATION,Otoño,1.5852272727272727,16,10.651146592342338,1.75,1.8088402596173698,1.103828828828829
2017-04-17,2017-05-29,2017-05-29,SPAIN,Otoño,1.9428773830131227,16,14.375361175467933,2.1699417311748705,2.231531049629546,2.1678886836240734
2017-04-17,2017-05-29,2017-05-29,UNITED KINGDOM,Otoño,2.022925696424855,16,13.90667853431319,1.8240267571208464,2.2607574338502783,2.442245928912981
2017-04-17,2017-05-29,2017-05-29,UNITED STATES,Otoño,3.0842476939709704,16,11.373054016599507,2.510120152838093,3.1533959623668144,2.520005150631825
2017-04-24,2017-06-05,2017-06-05,BELGIUM,Otoño,3.140413230973368,17,10.65029397641782,3.0954885792815845,2.6799453317244732,3.1534892353377875
2017-04-24,2017-06-05,2017-06-05,CANADA,Otoño,3.3017634672749607,17,10.034384227337895,1.0,1.3164114162514098,2.402737321909544
2017-04-24,2017-06-05,2017-06-05,CHILE,Otoño,1.7037695526462295,17,12.719192635224536,1.0,1.0157690129992938,1.7906638802720396
2017-04-24,2017-06-05,2017-06-05,CHINA,Otoño,3.46303854546509,17,12.527732141779273,3.0517559840089064,3.2052448561737346,2.756528082848964
2017-04-24,2017-06-05,2017-06-05,COSTA RICA,Otoño,2.960835509138381,17,11.4286847914887,3.0104712041884816,2.8045910832680443,2.5743150684931506
2017-04-24,2017-06-05,2017-05-29,FRANCE,Otoño,2.1708333333333334,17,10.651146592342338,1.609375,1.2611032196969698,1.9017992424242425
2017-04-24,2017-06-05,2017-06-12,GERMANY,Otoño,1.0,17,1.6094379124341003,3.125,1.2726190476190475,3.035748106060606
2017-04-24,2017-06-05,2017-06-05,HONG KONG,Otoño,2.4515807027433296,17,11.352204917413832,4.435367193121993,2.691889913359863,2.750478053337615
2017-04-24,2017-06-05,2017-06-05,NETHERLANDS,Otoño,2.0813592660148403,17,15.580504333921,2.2110968255171635,2.204873447188564,2.3576340204826582
2017-04-24,2017-06-05,2017-06-12,RUSSIAN FEDERATION,Otoño,1.6978219696969696,17,11.344281935991242,1.5852272727272727,1.767647077799188,1.6869318181818185
2017-04-24,2017-06-05,2017-06-05,SPAIN,Otoño,2.110275614882588,17,14.795097164210219,1.9428773830131227,2.14604007598912,2.1528690372992862
2017-04-24,2017-06-05,2017-06-05,UNITED KINGDOM,Otoño,2.508518710122435,17,14.14608040973286,2.022925696424855,2.183135894609653,2.5254538223120853
2017-04-24,2017-06-05,2017-06-05,UNITED STATES,Otoño,2.8419638694991494,17,13.40108088797302,3.0842476939709704,3.0494578858595567,2.40934802810212
2017-05-01,2017-06-12,2017-05-29,ARGENTINA,Otoño,1.6,18,8.658866349732383,1.6636363636363636,1.6636363636363636,2.150010146103896
2017-05-01,2017-06-12,2017-06-12,BELGIUM,Otoño,2.845270238264412,18,10.650720375249316,3.140413230973368,2.8918779077604984,3.3027182091798344
2017-05-01,2017-06-12,2017-06-12,CANADA,Otoño,2.357841045052861,18,11.870054305882142,3.3017634672749607,1.6835501753418127,2.322823795736584
2017-05-01,2017-06-12,2017-06-12,CHILE,Otoño,1.6967789636106467,18,11.954664641442617,1.7037695526462295,1.1917114011608512,1.9502549370267492
2017-05-01,2017-06-12,2017-06-12,CHINA,Otoño,3.4695847758660827,18,12.492435097665936,3.46303854546509,3.2611353490553805,2.7323527976180797
2017-05-01,2017-06-12,2017-06-12,COSTA RICA,Otoño,2.8103092783505152,18,11.44165500173922,2.960835509138381,2.793758293885973,2.1591379310344827
2017-05-01,2017-06-12,2017-06-12,HONG KONG,Otoño,1.825,18,10.651146592342338,2.4515807027433296,2.6131122219822034,3.700536015027853
2017-05-01,2017-06-12,2017-06-12,JAPAN,Otoño,3.183647586031961,18,10.476780804620594,1.8470833333333332,1.948960802801724,2.769318370200589
2017-05-01,2017-06-12,2017-06-12,NETHERLANDS,Otoño,2.082050169708412,18,15.41518799152218,2.0813592660148403,2.1447623025962512,2.3814243373342023
2017-05-01,2017-06-12,2017-05-29,PANAMA,Otoño,1.690721649484536,18,10.05539285624928,1.835,1.707403252781948,2.288823529411765
2017-05-01,2017-06-12,2017-06-12,RUSSIAN FEDERATION,Otoño,1.17704802259887,18,10.944488383578978,1.6978219696969696,1.736245265151515,1.6869318181818185
2017-05-01,2017-06-12,2017-05-29,SINGAPORE,Otoño,3.0019444444444443,18,8.188966863648876,1.9496423700668228,1.9496423700668228,3.0972222222222223
2017-05-01,2017-06-12,2017-06-12,SPAIN,Otoño,1.9800104392430755,18,14.632879114625592,2.110275614882588,2.112123794889443,2.243362191392445
2017-05-01,2017-06-12,2017-06-05,UNITED ARAB EMIRATES,Otoño,2.505410447761194,18,8.586905803827538,2.7469942748091603,2.4851373490447917,2.5750241124328297
2017-05-01,2017-06-12,2017-06-12,UNITED KINGDOM,Otoño,2.2902765608501268,18,13.881546395064603,2.508518710122435,2.1859204939343804,2.5590307453555847
2017-05-01,2017-06-12,2017-06-12,UNITED STATES,Otoño,2.847347233559221,18,14.599626234115863,2.8419638694991494,2.888121187470476,2.395910983298674
2017-05-08,2017-06-19,2017-06-12,BELGIUM,Otoño,3.1410653162657662,19,10.660899779342795,2.845270238264412,3.005634491716845,3.3027182091798344
2017-05-08,2017-06-19,2017-06-19,CANADA,Otoño,2.535550536727392,19,11.898208273715895,2.357841045052861,1.8149011280819556,2.195951369733059
2017-05-08,2017-06-19,2017-06-19,CHILE,Otoño,1.5682656905374122,19,13.05674694219273,1.6967789636106467,1.3659061420635128,1.6252123171733532
2017-05-08,2017-06-19,2017-06-19,CHINA,Otoño,3.486231728820263,19,12.39971735280531,3.4695847758660827,3.346442048557242,3.1735916521978305
2017-05-08,2017-06-19,2017-06-19,COSTA RICA,Otoño,2.788094591592407,19,11.302488343965512,2.8103092783505152,2.9411158332538214,2.3809782608695653
2017-05-08,2017-06-19,2017-06-12,GERMANY,Otoño,0.5,19,2.3978952727983707,1.0,1.3507440476190475,3.035748106060606
2017-05-08,2017-06-19,2017-06-19,HONG KONG,Otoño,2.9661567064236083,19,11.058322632300516,1.825,2.427986973966331,3.0347386587771203
2017-05-08,2017-06-19,2017-06-19,JAPAN,Otoño,3.009206433344028,19,11.873246752909115,3.183647586031961,2.1812243965079903,2.845608413751508
2017-05-08,2017-06-19,2017-06-19,NETHERLANDS,Otoño,2.1715213570853087,19,15.332861031979933,2.082050169708412,2.1151510344502067,2.4490520557759115
2017-05-08,2017-06-19,2017-07-03,PANAMA,Otoño,1.2396538750940558,19,9.964817807687734,1.690721649484536,1.5050836651530821,2.716344858554109
