fecha,precio_fob_usd_kg,region,provincia,rendimiento_kg_ha,porcentaje_vendido,tipo_conduccion_cultivo,margen_exportador_soles_kg
2023-04-01,1.6730530153273977,ANCASH,PALLASCA,14246.913580246912,0.8960138648180243,Homogeneo,5.624035462590393
2023-06-01,1.4269870938975657,ANCASH,SANTA,9674.418604651162,0.9967948717948718,Homogeneo,4.762018909808179
2023-01-01,1.6627289377289378,ANCASH,SANTA,11428.57142857143,0.94,Disperso,5.915233516483516
2023-01-01,1.6627289377289378,ANCASH,SANTA,7500.0,0.8933333333333333,Asociado,5.635233516483517
2023-01-01,1.6627289377289378,ANCASH,SANTA,6800.0,0.9705882352941176,Disperso,6.088174692954104
2023-01-01,1.6627289377289378,ANCASH,SANTA,1845.018450184502,0.832,Homogeneo,5.018433516483516
2023-01-01,1.6627289377289378,ANCASH,SANTA,9846.153846153846,0.946875,Homogeneo,5.797733516483516
2023-01-01,1.6627289377289378,ANCASH,SANTA,8947.368421052632,0.9352941176470588,Homogeneo,5.617586457659987
2023-05-01,1.3097205876184328,ANCASH,SANTA,19600.0,0.9795918367346939,Homogeneo,3.1257379178548375
2023-05-01,1.3097205876184328,ANCASH,SANTA,17800.0,0.9655898876404494,Homogeneo,4.679710630535415
2023-04-01,1.6730530153273977,ANCASH,SANTA,18818.18181818182,0.966183574879227,Asociado,5.778779725352138
2023-04-01,1.6730530153273977,ANCASH,SANTA,7978.72340425532,1.0,Homogeneo,5.907282140811075
2023-04-01,1.6730530153273977,ANCASH,SANTA,10100.0,0.9900990099009901,Homogeneo,5.868008213418335
2023-04-01,1.6730530153273977,ANCASH,SANTA,10650.0,0.9389671361502347,Asociado,5.525904989011388
2023-03-01,1.901566289163099,ANCASH,YUNGAY,2826.8551236749117,0.95,Homogeneo,5.7558735843616216
2023-04-01,1.6730530153273977,ANCASH,YUNGAY,4000.0,0.875,Asociado,3.2739488074777414
2023-03-01,1.901566289163099,ANCASH,YUNGAY,1923.076923076923,0.9,Asociado,5.530873584361622
2023-04-01,1.6730530153273977,ANCASH,YUNGAY,12812.5,0.9609756097560975,Homogeneo,5.704843116420831
2023-06-01,1.4269870938975657,APURIMAC,AYMARAES,7000.0,0.9685714285714285,Homogeneo,5.108344459258729
2023-06-01,1.4269870938975657,AREQUIPA,AREQUIPA,1000.0,1.0,Homogeneo,-9.148798397884129
2023-07-01,1.482684824796564,AREQUIPA,CARAVELI,10214.285714285716,1.0,Homogeneo,4.724403757322779
2023-04-01,1.6730530153273977,AREQUIPA,CASTILLA,12121.212121212122,0.9666666666666667,Homogeneo,5.904282140811075
2023-03-01,1.901566289163099,AYACUCHO,LA MAR,12327.41617357002,0.995,Homogeneo,6.226393584361622
2023-03-01,1.901566289163099,AYACUCHO,LA MAR,10626.992561105206,0.998,Homogeneo,6.295873584361622
2023-03-01,1.901566289163099,AYACUCHO,LA MAR,9596.58281917418,0.9990108803165183,Homogeneo,6.548034810870029
2023-03-01,1.901566289163099,AYACUCHO,LA MAR,13725.806451612903,0.9964747356051704,Homogeneo,5.96753633406785
2023-06-01,1.4269870938975657,AYACUCHO,LA MAR,2468.5714285714284,0.5925925925925926,Homogeneo,5.166016416930686
2023-03-01,1.901566289163099,AYACUCHO,LA MAR,1285.7142857142858,0.5555555555555556,Homogeneo,6.1308735843616216
2023-02-01,1.8145020741957376,AYACUCHO,LUCANAS,1600.0,1.0,Homogeneo,5.054382778234016
2023-03-01,1.901566289163099,AYACUCHO,LUCANAS,5000.0,1.0,Homogeneo,5.810873584361621
2023-04-01,1.6730530153273977,AYACUCHO,PAUCAR DEL SARA SARA,8139.53488372093,0.8571428571428571,Homogeneo,5.816805950334884
2023-03-01,1.901566289163099,CAJAMARCA,SAN MIGUEL,3690.476190476191,0.9032258064516129,Disperso,6.0018413262971055
2023-06-01,1.4269870938975657,CAJAMARCA,SAN MIGUEL,3346.6666666666665,0.896414342629482,Homogeneo,4.036480486578023
2023-06-01,1.4269870938975657,CAJAMARCA,SAN MIGUEL,4775.0,0.7853403141361257,Homogeneo,4.544918879602783
2023-05-01,1.3097205876184328,CUSCO,ANTA,5629.62962962963,0.9868421052631579,Homogeneo,4.187767993042807
2023-06-01,1.4269870938975657,CUSCO,ANTA,12727.272727272726,0.9928571428571429,Homogeneo,5.064058744973014
2023-03-01,1.901566289163099,HUANCAVELICA,HUANCAVELICA,6666.666666666667,1.0,Homogeneo,6.980873584361621
2023-03-01,1.901566289163099,HUANCAVELICA,HUANCAVELICA,1818.181818181818,1.0,Homogeneo,4.530873584361622
2023-03-01,1.901566289163099,HUANCAVELICA,CASTROVIRREYNA,9811.320754716982,0.9230769230769231,Homogeneo,6.897027430515467
